yearID,lgID,divID,teamID,franchID,name,Rank,G,W,L,R,RA,WSWin,LgWin
1971,AL,E,NYA,NYY,New York Yankees,4,162,82,80,648,641,N,N
1971,NL,E,NYN,NYM,New York Mets,3,162,83,79,588,550,N,N
1971,AL,W,OAK,OAK,Oakland Athletics,1,161,101,60,691,564,N,N
1971,NL,E,PHI,PHI,Philadelphia Phillies,6,162,67,95,558,688,N,N
1971,NL,E,PIT,PIT,Pittsburgh Pirates,1,162,97,65,788,599,Y,Y
1971,NL,W,SDN,SDP,San Diego Padres,6,161,61,100,486,610,N,N
1971,NL,W,SFN,SFG,San Francisco Giants,1,162,90,72,706,644,N,N
1971,NL,E,SLN,STL,St. Louis Cardinals,2,163,90,72,739,699,N,N
1971,AL,E,WS2,TEX,Washington Senators,5,159,63,96,537,660,N,N
1972,NL,W,ATL,ATL,Atlanta Braves,4,155,70,84,628,730,N,N
1972,AL,E,BAL,BAL,Baltimore Orioles,3,154,80,74,519,430,N,N
1972,AL,E,BOS,BOS,Boston Red Sox,2,155,85,70,640,620,N,N
1972,AL,W,CAL,ANA,California Angels,5,155,75,80,454,533,N,N
1972,AL,W,CHA,CHW,Chicago White Sox,2,154,87,67,566,538,N,N
1972,NL,E,CHN,CHC,Chicago Cubs,2,156,85,70,685,567,N,N
1972,NL,W,CIN,CIN,Cincinnati Reds,1,154,95,59,707,557,N,Y
1972,AL,E,CLE,CLE,Cleveland Indians,5,156,72,84,472,519,N,N
1972,AL,E,DET,DET,Detroit Tigers,1,156,86,70,558,514,N,N
1972,NL,W,HOU,HOU,Houston Astros,3,153,84,69,708,636,N,N
1972,AL,W,KCA,KCR,Kansas City Royals,4,154,76,78,580,545,N,N
1972,NL,W,LAN,LAD,Los Angeles Dodgers,2,155,85,70,584,527,N,N
1972,AL,W,MIN,MIN,Minnesota Twins,3,154,77,77,537,535,N,N
1972,AL,E,ML4,MIL,Milwaukee Brewers,6,156,65,91,493,595,N,N
1972,NL,E,MON,WSN,Montreal Expos,5,156,70,86,513,609,N,N
1972,AL,E,NYA,NYY,New York Yankees,4,155,79,76,557,527,N,N
1972,NL,E,NYN,NYM,New York Mets,3,156,83,73,528,578,N,N
1972,AL,W,OAK,OAK,Oakland Athletics,1,155,93,62,604,457,Y,Y
1972,NL,E,PHI,PHI,Philadelphia Phillies,6,156,59,97,503,635,N,N
1972,NL,E,PIT,PIT,Pittsburgh Pirates,1,155,96,59,691,512,N,N
1972,NL,W,SDN,SDP,San Diego Padres,6,153,58,95,488,665,N,N
1972,NL,W,SFN,SFG,San Francisco Giants,5,155,69,86,662,649,N,N
1972,NL,E,SLN,STL,St. Louis Cardinals,4,156,75,81,568,600,N,N
1972,AL,W,TEX,TEX,Texas Rangers,6,154,54,100,461,628,N,N
1973,NL,W,ATL,ATL,Atlanta Braves,5,162,76,85,799,774,N,N
1973,AL,E,BAL,BAL,Baltimore Orioles,1,162,97,65,754,561,N,N
1973,AL,E,BOS,BOS,Boston Red Sox,2,162,89,73,738,647,N,N
1973,AL,W,CAL,ANA,California Angels,4,162,79,83,629,657,N,N
1973,AL,W,CHA,CHW,Chicago White Sox,5,162,77,85,652,705,N,N
1973,NL,E,CHN,CHC,Chicago Cubs,5,161,77,84,614,655,N,N
1973,NL,W,CIN,CIN,Cincinnati Reds,1,162,99,63,741,621,N,N
1973,AL,E,CLE,CLE,Cleveland Indians,6,162,71,91,680,826,N,N
1973,AL,E,DET,DET,Detroit Tigers,3,162,85,77,642,674,N,N
1973,NL,W,HOU,HOU,Houston Astros,4,162,82,80,681,672,N,N
1973,AL,W,KCA,KCR,Kansas City Royals,2,162,88,74,755,752,N,N
1973,NL,W,LAN,LAD,Los Angeles Dodgers,2,162,95,66,675,565,N,N
1973,AL,W,MIN,MIN,Minnesota Twins,3,162,81,81,738,692,N,N
1973,AL,E,ML4,MIL,Milwaukee Brewers,5,162,74,88,708,731,N,N
1973,NL,E,MON,WSN,Montreal Expos,4,162,79,83,668,702,N,N
1973,AL,E,NYA,NYY,New York Yankees,4,162,80,82,641,610,N,N
1973,NL,E,NYN,NYM,New York Mets,1,161,82,79,608,588,N,Y
1973,AL,W,OAK,OAK,Oakland Athletics,1,162,94,68,758,615,Y,Y
1973,NL,E,PHI,PHI,Philadelphia Phillies,6,162,71,91,642,717,N,N
1973,NL,E,PIT,PIT,Pittsburgh Pirates,3,162,80,82,704,693,N,N
1973,NL,W,SDN,SDP,San Diego Padres,6,162,60,102,548,770,N,N
1973,NL,W,SFN,SFG,San Francisco Giants,3,162,88,74,739,702,N,N
1973,NL,E,SLN,STL,St. Louis Cardinals,2,162,81,81,643,603,N,N
1973,AL,W,TEX,TEX,Texas Rangers,6,162,57,105,619,844,N,N
1974,NL,W,ATL,ATL,Atlanta Braves,3,163,88,74,661,563,N,N
1974,AL,E,BAL,BAL,Baltimore Orioles,1,162,91,71,659,612,N,N
1974,AL,E,BOS,BOS,Boston Red Sox,3,162,84,78,696,661,N,N
1974,AL,W,CAL,ANA,California Angels,6,163,68,94,618,657,N,N
1974,AL,W,CHA,CHW,Chicago White Sox,4,163,80,80,684,721,N,N
1974,NL,E,CHN,CHC,Chicago Cubs,6,162,66,96,669,826,N,N
1974,NL,W,CIN,CIN,Cincinnati Reds,2,163,98,64,776,631,N,N
1974,AL,E,CLE,CLE,Cleveland Indians,4,162,77,85,662,694,N,N
1974,AL,E,DET,DET,Detroit Tigers,6,162,72,90,620,768,N,N
1974,NL,W,HOU,HOU,Houston Astros,4,162,81,81,653,632,N,N
1974,AL,W,KCA,KCR,Kansas City Royals,5,162,77,85,667,662,N,N
1974,NL,W,LAN,LAD,Los Angeles Dodgers,1,162,102,60,798,561,N,Y
1974,AL,W,MIN,MIN,Minnesota Twins,3,163,82,80,673,669,N,N
1974,AL,E,ML4,MIL,Milwaukee Brewers,5,162,76,86,647,660,N,N
1974,NL,E,MON,WSN,Montreal Expos,4,161,79,82,662,657,N,N
1974,AL,E,NYA,NYY,New York Yankees,2,162,89,73,671,623,N,N
1974,NL,E,NYN,NYM,New York Mets,5,162,71,91,572,646,N,N
1974,AL,W,OAK,OAK,Oakland Athletics,1,162,90,72,689,551,Y,Y
1974,NL,E,PHI,PHI,Philadelphia Phillies,3,162,80,82,676,701,N,N
1974,NL,E,PIT,PIT,Pittsburgh Pirates,1,162,88,74,751,657,N,N
1974,NL,W,SDN,SDP,San Diego Padres,6,162,60,102,541,830,N,N
1974,NL,W,SFN,SFG,San Francisco Giants,5,162,72,90,634,723,N,N
1974,NL,E,SLN,STL,St. Louis Cardinals,2,161,86,75,677,643,N,N
1974,AL,W,TEX,TEX,Texas Rangers,2,161,84,76,690,698,N,N
1975,NL,W,ATL,ATL,Atlanta Braves,5,161,67,94,583,739,N,N
1975,AL,E,BAL,BAL,Baltimore Orioles,2,159,90,69,682,553,N,N
1975,AL,E,BOS,BOS,Boston Red Sox,1,160,95,65,796,709,N,Y
1975,AL,W,CAL,ANA,California Angels,6,161,72,89,628,723,N,N
1975,AL,W,CHA,CHW,Chicago White Sox,5,161,75,86,655,703,N,N
1975,NL,E,CHN,CHC,Chicago Cubs,5,162,75,87,712,827,N,N
1975,NL,W,CIN,CIN,Cincinnati Reds,1,162,108,54,840,586,Y,Y
1975,AL,E,CLE,CLE,Cleveland Indians,4,159,79,80,688,703,N,N
1975,AL,E,DET,DET,Detroit Tigers,6,159,57,102,570,786,N,N
1975,NL,W,HOU,HOU,Houston Astros,6,162,64,97,664,711,N,N
1975,AL,W,KCA,KCR,Kansas City Royals,2,162,91,71,710,649,N,N
1975,NL,W,LAN,LAD,Los Angeles Dodgers,2,162,88,74,648,534,N,N
1975,AL,W,MIN,MIN,Minnesota Twins,4,159,76,83,724,736,N,N
1975,AL,E,ML4,MIL,Milwaukee Brewers,5,162,68,94,675,792,N,N
1975,NL,E,MON,WSN,Montreal Expos,5,162,75,87,601,690,N,N
1975,AL,E,NYA,NYY,New York Yankees,3,160,83,77,681,588,N,N
1975,NL,E,NYN,NYM,New York Mets,3,162,82,80,646,625,N,N
1975,AL,W,OAK,OAK,Oakland Athletics,1,162,98,64,758,606,N,N
1975,NL,E,PHI,PHI,Philadelphia Phillies,2,162,86,76,735,694,N,N
1975,NL,E,PIT,PIT,Pittsburgh Pirates,1,161,92,69,712,565,N,N
1975,NL,W,SDN,SDP,San Diego Padres,4,162,71,91,552,683,N,N
1975,NL,W,SFN,SFG,San Francisco Giants,3,161,80,81,659,671,N,N
1975,NL,E,SLN,STL,St. Louis Cardinals,3,163,82,80,662,689,N,N
1975,AL,W,TEX,TEX,Texas Rangers,3,162,79,83,714,733,N,N
1976,NL,W,ATL,ATL,Atlanta Braves,6,162,70,92,620,700,N,N
1976,AL,E,BAL,BAL,Baltimore Orioles,2,162,88,74,619,598,N,N
1976,AL,E,BOS,BOS,Boston Red Sox,3,162,83,79,716,660,N,N
1976,AL,W,CAL,ANA,California Angels,4,162,76,86,550,631,N,N
1976,AL,W,CHA,CHW,Chicago White Sox,6,161,64,97,586,745,N,N
1976,NL,E,CHN,CHC,Chicago Cubs,4,162,75,87,611,728,N,N
1976,NL,W,CIN,CIN,Cincinnati Reds,1,162,102,60,857,633,Y,Y
1976,AL,E,CLE,CLE,Cleveland Indians,4,159,81,78,615,615,N,N
1976,AL,E,DET,DET,Detroit Tigers,5,161,74,87,609,709,N,N
1976,NL,W,HOU,HOU,Houston Astros,3,162,80,82,625,657,N,N
1976,AL,W,KCA,KCR,Kansas City Royals,1,162,90,72,713,611,N,N
1976,NL,W,LAN,LAD,Los Angeles Dodgers,2,162,92,70,608,543,N,N
1976,AL,W,MIN,MIN,Minnesota Twins,3,162,85,77,743,704,N,N
1976,AL,E,ML4,MIL,Milwaukee Brewers,6,161,66,95,570,655,N,N
1976,NL,E,MON,WSN,Montreal Expos,6,162,55,107,531,734,N,N
1976,AL,E,NYA,NYY,New York Yankees,1,159,97,62,730,575,N,Y
1976,NL,E,NYN,NYM,New York Mets,3,162,86,76,615,538,N,N
1976,AL,W,OAK,OAK,Oakland Athletics,2,161,87,74,686,598,N,N
1976,NL,E,PHI,PHI,Philadelphia Phillies,1,162,101,61,770,557,N,N
1976,NL,E,PIT,PIT,Pittsburgh Pirates,2,162,92,70,708,630,N,N
1976,NL,W,SDN,SDP,San Diego Padres,5,162,73,89,570,662,N,N
1976,NL,W,SFN,SFG,San Francisco Giants,4,162,74,88,595,686,N,N
1976,NL,E,SLN,STL,St. Louis Cardinals,5,162,72,90,629,671,N,N
1976,AL,W,TEX,TEX,Texas Rangers,4,162,76,86,616,652,N,N
1977,NL,W,ATL,ATL,Atlanta Braves,6,162,61,101,678,895,N,N
1977,AL,E,BAL,BAL,Baltimore Orioles,2,161,97,64,719,653,N,N
1977,AL,E,BOS,BOS,Boston Red Sox,2,161,97,64,859,712,N,N
1977,AL,W,CAL,ANA,California Angels,5,162,74,88,675,695,N,N
1977,AL,W,CHA,CHW,Chicago White Sox,3,162,90,72,844,771,N,N
1977,NL,E,CHN,CHC,Chicago Cubs,4,162,81,81,692,739,N,N
1977,NL,W,CIN,CIN,Cincinnati Reds,2,162,88,74,802,725,N,N
1977,AL,E,CLE,CLE,Cleveland Indians,5,161,71,90,676,739,N,N
1977,AL,E,DET,DET,Detroit Tigers,4,162,74,88,714,751,N,N
1977,NL,W,HOU,HOU,Houston Astros,3,162,81,81,680,650,N,N
1977,AL,W,KCA,KCR,Kansas City Royals,1,162,102,60,822,651,N,N
1977,NL,W,LAN,LAD,Los Angeles Dodgers,1,162,98,64,769,582,N,Y
1977,AL,W,MIN,MIN,Minnesota Twins,4,161,84,77,867,776,N,N
1977,AL,E,ML4,MIL,Milwaukee Brewers,6,162,67,95,639,765,N,N
1977,NL,E,MON,WSN,Montreal Expos,5,162,75,87,665,736,N,N
1977,AL,E,NYA,NYY,New York Yankees,1,162,100,62,831,651,Y,Y
1977,NL,E,NYN,NYM,New York Mets,6,162,64,98,587,663,N,N
1977,AL,W,OAK,OAK,Oakland Athletics,7,161,63,98,605,749,N,N
1977,NL,E,PHI,PHI,Philadelphia Phillies,1,162,101,61,847,668,N,N
1977,NL,E,PIT,PIT,Pittsburgh Pirates,2,162,96,66,734,665,N,N
1977,NL,W,SDN,SDP,San Diego Padres,5,162,69,93,692,834,N,N
1977,AL,W,SEA,SEA,Seattle Mariners,6,162,64,98,624,855,N,N
1977,NL,W,SFN,SFG,San Francisco Giants,4,162,75,87,673,711,N,N
1977,NL,E,SLN,STL,St. Louis Cardinals,3,162,83,79,737,688,N,N
1977,AL,W,TEX,TEX,Texas Rangers,2,162,94,68,767,657,N,N
1977,AL,E,TOR,TOR,Toronto Blue Jays,7,161,54,107,605,822,N,N
1978,NL,W,ATL,ATL,Atlanta Braves,6,162,69,93,600,750,N,N
1978,AL,E,BAL,BAL,Baltimore Orioles,4,161,90,71,659,633,N,N
1978,AL,E,BOS,BOS,Boston Red Sox,2,163,99,64,796,657,N,N
1978,AL,W,CAL,ANA,California Angels,2,162,87,75,691,666,N,N
1978,AL,W,CHA,CHW,Chicago White Sox,5,161,71,90,634,731,N,N
1978,NL,E,CHN,CHC,Chicago Cubs,3,162,79,83,664,724,N,N
1978,NL,W,CIN,CIN,Cincinnati Reds,2,161,92,69,710,688,N,N
1978,AL,E,CLE,CLE,Cleveland Indians,6,159,69,90,639,694,N,N
1978,AL,E,DET,DET,Detroit Tigers,5,162,86,76,714,653,N,N
1978,NL,W,HOU,HOU,Houston Astros,5,162,74,88,605,634,N,N
1978,AL,W,KCA,KCR,Kansas City Royals,1,162,92,70,743,634,N,N
1978,NL,W,LAN,LAD,Los Angeles Dodgers,1,162,95,67,727,573,N,Y
1978,AL,W,MIN,MIN,Minnesota Twins,4,162,73,89,666,678,N,N
1978,AL,E,ML4,MIL,Milwaukee Brewers,3,162,93,69,804,650,N,N
1978,NL,E,MON,WSN,Montreal Expos,4,162,76,86,633,611,N,N
1978,AL,E,NYA,NYY,New York Yankees,1,163,100,63,735,582,Y,Y
1978,NL,E,NYN,NYM,New York Mets,6,162,66,96,607,690,N,N
1978,AL,W,OAK,OAK,Oakland Athletics,6,162,69,93,532,690,N,N
1978,NL,E,PHI,PHI,Philadelphia Phillies,1,162,90,72,708,586,N,N
1978,NL,E,PIT,PIT,Pittsburgh Pirates,2,161,88,73,684,637,N,N
1978,NL,W,SDN,SDP,San Diego Padres,4,162,84,78,591,598,N,N
1978,AL,W,SEA,SEA,Seattle Mariners,7,160,56,104,614,834,N,N
1978,NL,W,SFN,SFG,San Francisco Giants,3,162,89,73,613,594,N,N
1978,NL,E,SLN,STL,St. Louis Cardinals,5,162,69,93,600,657,N,N
1978,AL,W,TEX,TEX,Texas Rangers,2,162,87,75,692,632,N,N
1978,AL,E,TOR,TOR,Toronto Blue Jays,7,161,59,102,590,775,N,N
1979,NL,W,ATL,ATL,Atlanta Braves,6,160,66,94,669,763,N,N
1979,AL,E,BAL,BAL,Baltimore Orioles,1,159,102,57,757,582,N,Y
1979,AL,E,BOS,BOS,Boston Red Sox,3,160,91,69,841,711,N,N
1979,AL,W,CAL,ANA,California Angels,1,162,88,74,866,768,N,N
1979,AL,W,CHA,CHW,Chicago White Sox,5,159,73,87,730,748,N,N
1979,NL,E,CHN,CHC,Chicago Cubs,5,162,80,82,706,707,N,N
1979,NL,W,CIN,CIN,Cincinnati Reds,1,161,90,71,731,644,N,N
1979,AL,E,CLE,CLE,Cleveland Indians,6,161,81,80,760,805,N,N
1979,AL,E,DET,DET,Detroit Tigers,5,160,85,76,770,738,N,N
1979,NL,W,HOU,HOU,Houston Astros,2,162,89,73,583,582,N,N
1979,AL,W,KCA,KCR,Kansas City Royals,2,162,85,77,851,816,N,N
1979,NL,W,LAN,LAD,Los Angeles Dodgers,3,162,79,83,739,717,N,N
1979,AL,W,MIN,MIN,Minnesota Twins,4,162,82,80,764,725,N,N
1979,AL,E,ML4,MIL,Milwaukee Brewers,2,161,95,66,807,722,N,N
1979,NL,E,MON,WSN,Montreal Expos,2,160,95,65,701,581,N,N
1979,AL,E,NYA,NYY,New York Yankees,4,160,89,71,734,672,N,N
1979,NL,E,NYN,NYM,New York Mets,6,163,63,99,593,706,N,N
1979,AL,W,OAK,OAK,Oakland Athletics,7,162,54,108,573,860,N,N
1979,NL,E,PHI,PHI,Philadelphia Phillies,4,163,84,78,683,718,N,N
1979,NL,E,PIT,PIT,Pittsburgh Pirates,1,163,98,64,775,643,Y,Y
1979,NL,W,SDN,SDP,San Diego Padres,5,161,68,93,603,681,N,N
1979,AL,W,SEA,SEA,Seattle Mariners,6,162,67,95,711,820,N,N
1979,NL,W,SFN,SFG,San Francisco Giants,4,162,71,91,672,751,N,N
1979,NL,E,SLN,STL,St. Louis Cardinals,3,163,86,76,731,693,N,N
1979,AL,W,TEX,TEX,Texas Rangers,3,162,83,79,750,698,N,N
1979,AL,E,TOR,TOR,Toronto Blue Jays,7,162,53,109,613,862,N,N
1980,NL,W,ATL,ATL,Atlanta Braves,4,161,81,80,630,660,N,N
1980,AL,E,BAL,BAL,Baltimore Orioles,2,162,100,62,805,640,N,N
1980,AL,E,BOS,BOS,Boston Red Sox,5,160,83,77,757,767,N,N
1980,AL,W,CAL,ANA,California Angels,6,160,65,95,698,797,N,N
1980,AL,W,CHA,CHW,Chicago White Sox,5,162,70,90,587,722,N,N
1980,NL,E,CHN,CHC,Chicago Cubs,6,162,64,98,614,728,N,N
1980,NL,W,CIN,CIN,Cincinnati Reds,3,163,89,73,707,670,N,N
1980,AL,E,CLE,CLE,Cleveland Indians,6,160,79,81,738,807,N,N
1980,AL,E,DET,DET,Detroit Tigers,4,163,84,78,830,757,N,N
1980,NL,W,HOU,HOU,Houston Astros,1,163,93,70,637,589,N,N
1980,AL,W,KCA,KCR,Kansas City Royals,1,162,97,65,809,694,N,Y
1980,NL,W,LAN,LAD,Los Angeles Dodgers,2,163,92,71,663,591,N,N
1980,AL,W,MIN,MIN,Minnesota Twins,3,161,77,84,670,724,N,N
1980,AL,E,ML4,MIL,Milwaukee Brewers,3,162,86,76,811,682,N,N
1980,NL,E,MON,WSN,Montreal Expos,2,162,90,72,694,629,N,N
1980,AL,E,NYA,NYY,New York Yankees,1,162,103,59,820,662,N,N
1980,NL,E,NYN,NYM,New York Mets,5,162,67,95,611,702,N,N
1980,AL,W,OAK,OAK,Oakland Athletics,2,162,83,79,686,642,N,N
1980,NL,E,PHI,PHI,Philadelphia Phillies,1,162,91,71,728,639,Y,Y
1980,NL,E,PIT,PIT,Pittsburgh Pirates,3,162,83,79,666,646,N,N
1980,NL,W,SDN,SDP,San Diego Padres,6,163,73,89,591,654,N,N
1980,AL,W,SEA,SEA,Seattle Mariners,7,163,59,103,610,793,N,N
1980,NL,W,SFN,SFG,San Francisco Giants,5,161,75,86,573,634,N,N
1980,NL,E,SLN,STL,St. Louis Cardinals,4,162,74,88,738,710,N,N
1980,AL,W,TEX,TEX,Texas Rangers,4,163,76,85,756,752,N,N
1980,AL,E,TOR,TOR,Toronto Blue Jays,7,162,67,95,624,762,N,N
1981,NL,W,ATL,ATL,Atlanta Braves,5,107,50,56,395,416,N,N
1981,AL,E,BAL,BAL,Baltimore Orioles,2,105,59,46,429,437,N,N
1981,AL,E,BOS,BOS,Boston Red Sox,5,108,59,49,519,481,N,N
1981,AL,W,CAL,ANA,California Angels,5,110,51,59,476,453,N,N
1981,AL,W,CHA,CHW,Chicago White Sox,3,106,54,52,476,423,N,N
1981,NL,E,CHN,CHC,Chicago Cubs,6,106,38,65,370,483,N,N
1981,NL,W,CIN,CIN,Cincinnati Reds,1,108,66,42,464,440,N,N
1981,AL,E,CLE,CLE,Cleveland Indians,6,103,52,51,431,442,N,N
1981,AL,E,DET,DET,Detroit Tigers,3,109,60,49,427,404,N,N
1981,NL,W,HOU,HOU,Houston Astros,3,110,61,49,394,331,N,N
1981,AL,W,KCA,KCR,Kansas City Royals,4,103,50,53,397,405,N,N
1981,NL,W,LAN,LAD,Los Angeles Dodgers,2,110,63,47,450,356,Y,Y
1981,AL,W,MIN,MIN,Minnesota Twins,7,110,41,68,378,486,N,N
1981,AL,E,ML4,MIL,Milwaukee Brewers,1,109,62,47,493,459,N,N
1981,NL,E,MON,WSN,Montreal Expos,2,108,60,48,443,394,N,N
1981,AL,E,NYA,NYY,New York Yankees,4,107,59,48,421,343,N,Y
1981,NL,E,NYN,NYM,New York Mets,5,105,41,62,348,432,N,N
1981,AL,W,OAK,OAK,Oakland Athletics,1,109,64,45,458,403,N,N
1981,NL,E,PHI,PHI,Philadelphia Phillies,3,107,59,48,491,472,N,N
1981,NL,E,PIT,PIT,Pittsburgh Pirates,4,103,46,56,407,425,N,N
1981,NL,W,SDN,SDP,San Diego Padres,6,110,41,69,382,455,N,N
1981,AL,W,SEA,SEA,Seattle Mariners,6,110,44,65,426,521,N,N
1981,NL,W,SFN,SFG,San Francisco Giants,4,111,56,55,427,414,N,N
1981,NL,E,SLN,STL,St. Louis Cardinals,1,103,59,43,464,417,N,N
1981,AL,W,TEX,TEX,Texas Rangers,2,105,57,48,452,389,N,N
1981,AL,E,TOR,TOR,Toronto Blue Jays,7,106,37,69,329,466,N,N
1982,NL,W,ATL,ATL,Atlanta Braves,1,162,89,73,739,702,N,N
1982,AL,E,BAL,BAL,Baltimore Orioles,2,163,94,68,774,687,N,N
1982,AL,E,BOS,BOS,Boston Red Sox,3,162,89,73,753,713,N,N
1982,AL,W,CAL,ANA,California Angels,1,162,93,69,814,670,N,N
1982,AL,W,CHA,CHW,Chicago White Sox,3,162,87,75,786,710,N,N
1982,NL,E,CHN,CHC,Chicago Cubs,5,162,73,89,676,709,N,N
1982,NL,W,CIN,CIN,Cincinnati Reds,6,162,61,101,545,661,N,N
1982,AL,E,CLE,CLE,Cleveland Indians,6,162,78,84,683,748,N,N
1982,AL,E,DET,DET,Detroit Tigers,4,162,83,79,729,685,N,N
1982,NL,W,HOU,HOU,Houston Astros,5,162,77,85,569,620,N,N
1982,AL,W,KCA,KCR,Kansas City Royals,2,162,90,72,784,717,N,N
1982,NL,W,LAN,LAD,Los Angeles Dodgers,2,162,88,74,691,612,N,N
1982,AL,W,MIN,MIN,Minnesota Twins,7,162,60,102,657,819,N,N
1982,AL,E,ML4,MIL,Milwaukee Brewers,1,163,95,67,891,717,N,Y
1982,NL,E,MON,WSN,Montreal Expos,3,162,86,76,697,616,N,N
1982,AL,E,NYA,NYY,New York Yankees,5,162,79,83,709,716,N,N
1982,NL,E,NYN,NYM,New York Mets,6,162,65,97,609,723,N,N
1982,AL,W,OAK,OAK,Oakland Athletics,5,162,68,94,691,819,N,N
1982,NL,E,PHI,PHI,Philadelphia Phillies,2,162,89,73,664,654,N,N
1982,NL,E,PIT,PIT,Pittsburgh Pirates,4,162,84,78,724,696,N,N
1982,NL,W,SDN,SDP,San Diego Padres,4,162,81,81,675,658,N,N
1982,AL,W,SEA,SEA,Seattle Mariners,4,162,76,86,651,712,N,N
1982,NL,W,SFN,SFG,San Francisco Giants,3,162,87,75,673,687,N,N
1982,NL,E,SLN,STL,St. Louis Cardinals,1,162,92,70,685,609,Y,Y
1982,AL,W,TEX,TEX,Texas Rangers,6,162,64,98,590,749,N,N
1982,AL,E,TOR,TOR,Toronto Blue Jays,6,162,78,84,651,701,N,N
1983,NL,W,ATL,ATL,Atlanta Braves,2,162,88,74,746,640,N,N
1983,AL,E,BAL,BAL,Baltimore Orioles,1,162,98,64,799,652,Y,Y
1983,AL,E,BOS,BOS,Boston Red Sox,6,162,78,84,724,775,N,N
1983,AL,W,CAL,ANA,California Angels,5,162,70,92,722,779,N,N
1983,AL,W,CHA,CHW,Chicago White Sox,1,162,99,63,800,650,N,N
1983,NL,E,CHN,CHC,Chicago Cubs,5,162,71,91,701,719,N,N
1983,NL,W,CIN,CIN,Cincinnati Reds,6,162,74,88,623,710,N,N
1983,AL,E,CLE,CLE,Cleveland Indians,7,162,70,92,704,785,N,N
1983,AL,E,DET,DET,Detroit Tigers,2,162,92,70,789,679,N,N
1983,NL,W,HOU,HOU,Houston Astros,3,162,85,77,643,646,N,N
1983,AL,W,KCA,KCR,Kansas City Royals,2,163,79,83,696,767,N,N
1983,NL,W,LAN,LAD,Los Angeles Dodgers,1,163,91,71,654,609,N,N
1983,AL,W,MIN,MIN,Minnesota Twins,5,162,70,92,709,822,N,N
1983,AL,E,ML4,MIL,Milwaukee Brewers,5,162,87,75,764,708,N,N
1983,NL,E,MON,WSN,Montreal Expos,3,163,82,80,677,646,N,N
1983,AL,E,NYA,NYY,New York Yankees,3,162,91,71,770,703,N,N
1983,NL,E,NYN,NYM,New York Mets,6,162,68,94,575,680,N,N
1983,AL,W,OAK,OAK,Oakland Athletics,4,162,74,88,708,782,N,N
1983,NL,E,PHI,PHI,Philadelphia Phillies,1,163,90,72,696,635,N,Y
1983,NL,E,PIT,PIT,Pittsburgh Pirates,2,162,84,78,659,648,N,N
1983,NL,W,SDN,SDP,San Diego Padres,4,163,81,81,653,653,N,N
1983,AL,W,SEA,SEA,Seattle Mariners,7,162,60,102,558,740,N,N
1983,NL,W,SFN,SFG,San Francisco Giants,5,162,79,83,687,697,N,N
1983,NL,E,SLN,STL,St. Louis Cardinals,4,162,79,83,679,710,N,N
1983,AL,W,TEX,TEX,Texas Rangers,3,163,77,85,639,609,N,N
1983,AL,E,TOR,TOR,Toronto Blue Jays,4,162,89,73,795,726,N,N
1984,NL,W,ATL,ATL,Atlanta Braves,2,162,80,82,632,655,N,N
1984,AL,E,BAL,BAL,Baltimore Orioles,5,162,85,77,681,667,N,N
1984,AL,E,BOS,BOS,Boston Red Sox,4,162,86,76,810,764,N,N
1984,AL,W,CAL,ANA,California Angels,2,162,81,81,696,697,N,N
1984,AL,W,CHA,CHW,Chicago White Sox,5,162,74,88,679,736,N,N
1984,NL,E,CHN,CHC,Chicago Cubs,1,161,96,65,762,658,N,N
1984,NL,W,CIN,CIN,Cincinnati Reds,5,162,70,92,627,747,N,N
1984,AL,E,CLE,CLE,Cleveland Indians,6,163,75,87,761,766,N,N
1984,AL,E,DET,DET,Detroit Tigers,1,162,104,58,829,643,Y,Y
1984,NL,W,HOU,HOU,Houston Astros,2,162,80,82,693,630,N,N
1984,AL,W,KCA,KCR,Kansas City Royals,1,162,84,78,673,686,N,N
1984,NL,W,LAN,LAD,Los Angeles Dodgers,4,162,79,83,580,600,N,N
1984,AL,W,MIN,MIN,Minnesota Twins,2,162,81,81,673,675,N,N
1984,AL,E,ML4,MIL,Milwaukee Brewers,7,161,67,94,641,734,N,N
1984,NL,E,MON,WSN,Montreal Expos,5,161,78,83,593,585,N,N
1984,AL,E,NYA,NYY,New York Yankees,3,162,87,75,758,679,N,N
1984,NL,E,NYN,NYM,New York Mets,2,162,90,72,652,676,N,N
1984,AL,W,OAK,OAK,Oakland Athletics,4,162,77,85,738,796,N,N
1984,NL,E,PHI,PHI,Philadelphia Phillies,4,162,81,81,720,690,N,N
1984,NL,E,PIT,PIT,Pittsburgh Pirates,6,162,75,87,615,567,N,N
1984,NL,W,SDN,SDP,San Diego Padres,1,162,92,70,686,634,N,Y
1984,AL,W,SEA,SEA,Seattle Mariners,5,162,74,88,682,774,N,N
1984,NL,W,SFN,SFG,San Francisco Giants,6,162,66,96,682,807,N,N
1984,NL,E,SLN,STL,St. Louis Cardinals,3,162,84,78,652,645,N,N
1984,AL,W,TEX,TEX,Texas Rangers,7,161,69,92,656,714,N,N
1984,AL,E,TOR,TOR,Toronto Blue Jays,2,163,89,73,750,696,N,N
1985,NL,W,ATL,ATL,Atlanta Braves,5,162,66,96,632,781,N,N
1985,AL,E,BAL,BAL,Baltimore Orioles,4,161,83,78,818,764,N,N
1985,AL,E,BOS,BOS,Boston Red Sox,5,163,81,81,800,720,N,N
